target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
lcl|NC_014931.1_cds_WP_013540104.1_1657,0.028704757,0.050006178,1.780382827,0.813882732,2.941331055,1.745815025,0.072849369,0.920758283,0.129621688,0.920758283
lcl|NC_014931.1_cds_WP_013538815.1_345,0.028717745,0.050014145,0.757985319,0.346532991,3.04962286,0.185195898,0.059797844,-0.043756125,0.120329827,0.120329827
lcl|NC_014931.1_cds_WP_013540355.1_1910,0.028894682,0.050307555,0.44589263,0.204077287,5.347133628,0.099818729,0.005230586,0.044985236,0.057240722,0.057240722
lcl|NC_014931.1_cds_WP_013540589.1_2151,0.028956028,0.050399598,-0.495113848,0.226691692,5.64722982,0.135208265,0.004389691,0.072693994,0.056869301,0.072693994
lcl|NC_014931.1_cds_WP_013541550.1_3134,0.029107648,0.050648672,-0.513725888,0.235435324,4.354250128,0.120519119,0.016243013,0.035438028,0.066901675,0.066901675
lcl|NC_014931.1_cds_WP_013541896.1_3485,0.029290969,0.050952743,0.871453375,0.399832122,2.629311876,0.27075532,0.07510634,-0.021448809,0.164692249,0.164692249
lcl|NC_014931.1_cds_WP_013542119.1_3708,0.029321984,0.050991771,-1.18049126,0.541725851,5.853892387,0.770228162,0.004447546,0.435752801,0.057029904,0.435752801
lcl|NC_014931.1_cds_WP_234974986.1_1956,0.029370297,0.051060851,0.743149887,0.34113225,3.680230613,0.305326981,0.030320691,0.144236127,0.085754184,0.144236127
lcl|NC_014931.1_cds_WP_018902784.1_3697,0.029657716,0.051545457,0.97522633,0.44845583,8.776527453,0.526655077,1.68E-04,0.301501113,0.08424534,0.301501113
lcl|NC_014931.1_cds_WP_013542766.1_4383,0.02975043,0.051691481,-0.514214383,0.23659475,4.344641356,0.088022514,0.016879364,-0.006007384,0.067086249,0.067086249
lcl|NC_014931.1_cds_WP_013539801.1_1339,0.029941427,0.052008136,0.451177568,0.207833145,5.104464403,0.064651572,0.006439559,-0.001960543,0.058352365,0.058352365
lcl|NC_014931.1_cds_WP_013542730.1_4346,0.029950455,0.052008619,-1.009859903,0.465213515,3.950678146,0.565653444,0.02847898,0.296156442,0.076636936,0.296156442
lcl|NC_014931.1_cds_WP_013541856.1_3444,0.029973325,0.052033132,2.873003009,1.323694474,4.329761879,4.578844359,0.025703607,2.602546982,0.067375771,2.602546982
lcl|NC_014931.1_cds_WP_013540871.1_2439,0.030013495,0.052087654,0.499229307,0.230068893,4.38343254,0.096992036,0.013045258,0.014733574,0.066352285,0.066352285
lcl|NC_014931.1_cds_WP_013542626.1_4238,0.030092737,0.052209932,0.678911417,0.313025754,3.276291866,0.21899961,0.042263641,0.058640605,0.104714043,0.104714043
