"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"1083","lcl|NC_014931.1_cds_WP_013542845.1_4462",0.355747636316631,0.427898860658343,0.361870320924069,0.391847347042641,3.79730258204914,0.223538250810933,0.0352374778412862,0.195079037235247,0.0401413819298686,0.195079037235247
"1084","lcl|NC_014931.1_cds_VARPA_RS10890_2175",0.356055197858768,0.428181434389522,-0.11826660850819,0.128145622289155,5.70192344710707,0.0161760846402945,0.0037713662378971,0.0112036180544603,0.0208605845299149,0.0208605845299149
"1085","lcl|NC_014931.1_cds_WP_013544306.1_5971",0.356209625552806,0.428279776184742,0.116721332528859,0.126511878876354,5.7866543508378,0.0144620288445644,0.0033264353873792,0.00964214961808417,0.0206814478578588,0.0206814478578588
"1086","lcl|NC_014931.1_cds_WP_013542456.1_4067",0.356473395957598,0.428509516551803,0.114987744347184,0.124701249371044,5.96777141441648,0.00783332524140667,0.00290002378200849,0.00193331476347973,0.0204255786100404,0.0204255786100404
"1087","lcl|NC_014931.1_cds_WP_013544223.1_5888",0.356759105921678,0.42876553097009,0.182034859995714,0.197529438163214,3.94847810078426,0.0558095200387322,0.0213263831398416,0.0360092580634514,0.037200435271771,0.037200435271771
"1088","lcl|NC_014931.1_cds_WP_013543097.1_4722",0.357386270714888,0.429431729691045,0.118699626493671,0.12897129721209,5.65805774982565,0.0144510745093456,0.00397934283089296,0.00880089980713741,0.0209710504259608,0.0209710504259608
"1089","lcl|NC_014931.1_cds_WP_013540378.1_1933",0.358234630400739,0.430363388264185,0.881176415202537,0.959120102655145,1.60690635664851,1.33683520799342,0.104371549539186,1.27549550743664,0.315309723162877,1.27549550743664
"1090","lcl|NC_014931.1_cds_WP_013540733.1_2299",0.358449899684243,0.430534262151306,0.547498205379471,0.596193638776496,4.03829715662842,0.516462511369194,0.030874018693098,0.502296263683241,0.0356215073261069,0.502296263683241
"1091","lcl|NC_014931.1_cds_WP_013541831.1_3420",0.358623373249504,0.430654875800739,-0.170202450098105,0.185407457914874,7.36994266916762,0.049941772746365,0.000614804811549936,0.0509490833641335,0.022852079915861,0.0509490833641335
"1092","lcl|NC_014931.1_cds_WP_013539175.1_708",0.358792737027846,0.430770506065001,0.139987398009283,0.152546898395124,4.88899401552612,0.0338036089323894,0.0086535242436666,0.0262523100712917,0.0252358214621177,0.0262523100712917
"1093","lcl|NC_014931.1_cds_WP_041942936.1_3337",0.359527992933831,0.431565367205241,-0.143250497889674,0.156341800087726,5.56234022555873,0.0354875216892963,0.00404988700577536,0.0326142506762303,0.0212592892965604,0.0326142506762303
"1094","lcl|NC_014931.1_cds_WP_013538518.1_48",0.359737926829287,0.431729454124317,0.115752059814024,0.126385562275086,5.77450812921009,0.0101971411579158,0.00325543686710783,0.00446653732359088,0.0207045286602766,0.0207045286602766
"1095","lcl|NC_014931.1_cds_WP_013539811.1_1349",0.360458983797917,0.432506759513275,0.157555660877059,0.172287848408975,4.34155117290639,0.0349169773319736,0.013126979092479,0.0212103227195856,0.031397674971612,0.031397674971612
"1096","lcl|NC_014931.1_cds_WP_013543603.1_5244",0.360911616278963,0.43296173747751,0.351422831048178,0.384644839320644,5.69323250482074,0.214591384753779,0.00385885802462232,0.218068620599384,0.0208814616385297,0.218068620599384
"1097","lcl|NC_014931.1_cds_WP_013540279.1_1834",0.361839987479706,0.433987126387155,-0.234567408547425,0.257239290862119,3.28562181013643,0.0399793099190188,0.0440924668851946,-0.0147515304186665,0.0551656122596739,0.0551656122596739
"1098","lcl|NC_014931.1_cds_WP_013543752.1_5395",0.361982253867704,0.434069443968698,-0.498632109419735,0.546988980184095,2.60747722047033,0.433626527494715,0.0997417834424253,0.349053633221829,0.103546707020817,0.349053633221829
"1099","lcl|NC_014931.1_cds_WP_013541347.1_2928",0.362147013685441,0.434178695480104,0.250472283504679,0.274857169134465,3.22770663589881,0.109476665550749,0.0517359398173462,0.0615837553195719,0.0578246202528272,0.0615837553195719
"1100","lcl|NC_014931.1_cds_WP_013540910.1_2478",0.363046651525422,0.43516876997608,0.47313043846363,0.520166454157966,2.18142197596234,0.158783518985595,0.242190425113873,-0.127655680807174,0.163669284933034,0.163669284933034
"1101","lcl|NC_014931.1_cds_WP_013543284.1_4914",0.363232186364782,0.435302650664848,0.465397073862179,0.511862152160794,1.98584628846679,0.317729193786727,0.189107455409832,0.126831123188772,0.203896838812187,0.203896838812187
"1102","lcl|NC_014931.1_cds_WP_013540304.1_1859",0.363402750344094,0.435418539284234,0.37513309684668,0.412732939871323,2.90460518860204,0.246635627690725,0.121635475575033,0.133887243907205,0.0771244908191226,0.133887243907205
"1103","lcl|NC_014931.1_cds_WP_013538658.1_187",0.364037798665543,0.436090799254903,-0.286547796122324,0.315686268753933,2.85816614835181,0.0924778734701989,0.0688633860717944,0.0159428409674939,0.0806233443478764,0.0806233443478764
"1104","lcl|NC_014931.1_cds_WP_013544260.1_5925",0.364130728368946,0.436113499336639,-0.116628557140102,0.128513176136609,7.38559093583791,0.0238994298310374,0.00066177451699013,0.0241116801440883,0.022908237069528,0.0241116801440883
"1105","lcl|NC_014931.1_cds_WP_013539177.1_710",0.364697978657108,0.436704160914818,0.301630315009305,0.332760195038159,3.61127617467916,0.160169470961985,0.0387999418329919,0.127294079269759,0.0443562809017088,0.127294079269759
"1106","lcl|NC_014931.1_cds_WP_013542003.1_3593",0.36537628535724,0.437427539029433,0.256041249823041,0.282865935337418,3.10880158405592,0.0474084479090183,0.0560183499673311,-0.0213417106851626,0.0640013560941371,0.0640013560941371
"1107","lcl|NC_014931.1_cds_WP_041942744.1_484",0.366011115194829,0.438098583568227,0.11998946025009,0.132736055047787,5.44791485067487,0.0191261846591436,0.00473157130799032,0.0137771080517736,0.0216967191564835,0.0216967191564835
"1108","lcl|NC_014931.1_cds_WP_013544302.1_5967",0.368876406887987,0.441438574625392,-0.191153624274511,0.212728550359674,3.68219171965417,0.0415734970572604,0.0252389797708803,0.0130255010232149,0.0426411744363123,0.0426411744363123
"1109","lcl|NC_014931.1_cds_WP_041942911.1_2978",0.369618480308843,0.442236846239218,-0.415399907010769,0.463001953580625,2.22532832035782,0.309012095646737,0.121742580145496,0.199813633383717,0.15589745146841,0.199813633383717
