target_id,qval_RNA_stationary,b_RNA_stationary,qval_RNA_log,b_RNA_log
lcl|NC_014931.1_cds_VARPA_RS03465_691,0.3606374328323225,-0.6311233917070044,0.009389322600729019,-1.6593712836990466
lcl|NC_014931.1_cds_VARPA_RS05595_1119,0.03675109822946834,-0.34916598832574425,0.02077207246346197,-0.38510262016099583
lcl|NC_014931.1_cds_VARPA_RS08910_1778,8.450303081945037e-4,-0.4658538829285895,1.4103502375192846e-21,-1.2789232057927489
lcl|NC_014931.1_cds_VARPA_RS09670_1931,3.0528919778537243e-4,0.5803668818783915,0.4049694325626221,0.14671582047625928
lcl|NC_014931.1_cds_VARPA_RS09815_1962,0.654371652796807,0.06617786103049236,3.5611745611349545e-23,1.2167274076894459
lcl|NC_014931.1_cds_VARPA_RS10825_2162,3.4558970299267074e-4,-0.5076277314086903,0.7076932222366726,-0.06030296427523466
lcl|NC_014931.1_cds_VARPA_RS10890_2175,0.9108177649237504,0.025908839523989365,0.0011486565575965072,0.6172666634196956
lcl|NC_014931.1_cds_VARPA_RS11625_2323,2.0373339747014628e-4,0.4986695810649382,6.324088584474407e-6,0.6021581110344792
lcl|NC_014931.1_cds_VARPA_RS12035_2405,0.5204046731185744,0.14425038287745437,0.9941006254652528,0.001602552849986663
lcl|NC_014931.1_cds_VARPA_RS12115_2422,3.938591203657267e-6,0.6749166921046186,8.340349214714315e-7,0.7201341394623789
lcl|NC_014931.1_cds_VARPA_RS13880_2776,1.016904415690757e-32,-1.86271331684558,9.663842584427754e-13,-1.132675594546314
lcl|NC_014931.1_cds_VARPA_RS15795_3168,0.15987830730853195,-0.6115208277272647,0.010500218366156134,-1.0700437903240418
lcl|NC_014931.1_cds_VARPA_RS19490_3906,0.9575960702614558,-0.010135899896862727,0.0024642023525731876,0.4489087385144588
lcl|NC_014931.1_cds_VARPA_RS19505_3908,2.4274499368797804e-4,0.8937505640094893,0.0087833910850519,0.6515299893343086
lcl|NC_014931.1_cds_VARPA_RS19540_3915,3.0669692695647565e-6,-0.6905511580273803,0.7159158579344238,-0.06188848301440189
lcl|NC_014931.1_cds_VARPA_RS20425_4088,0.7588784661137047,0.044567545798027394,1.17393786934187e-4,-0.4790438861983758
lcl|NC_014931.1_cds_VARPA_RS23525_4714,0.02411833647485289,-0.29286675924486316,0.007761459607531049,-0.34377113861442915
lcl|NC_014931.1_cds_VARPA_RS25605_5131,0.03983575113420658,0.2863506446285216,4.421935431481016e-7,0.6719219632946587
lcl|NC_014931.1_cds_VARPA_RS26610_5336,0.005466804188858525,-0.4963456256849701,5.0729630500480433e-5,0.7125397205775983
lcl|NC_014931.1_cds_VARPA_RS28095_5629,0.6059325309190614,0.07424797180976352,0.9054713485312554,0.01720186165647331
lcl|NC_014931.1_cds_VARPA_RS30290_4246,0.31195671581573786,-0.17914700737674835,0.005356495791061602,0.4585708514348049
lcl|NC_014931.1_cds_VARPA_RS30415_650,1.8451928836603455e-6,-1.6469982434454242,0.038609850963723095,-0.7491473297641985
lcl|NC_014931.1_cds_VARPA_RS30615_2867,1.1757128350390217e-7,-1.3027628934227662,5.576551418973268e-4,-0.8677550518960534
lcl|NC_014931.1_cds_VARPA_RS30645_3501,3.9011558984088963e-10,-2.761909519874798,8.25393903767385e-5,-1.7753715543275632
lcl|NC_014931.1_cds_VARPA_RS30675_3770,0.029084187041630596,0.3930283281989423,4.106393361385915e-4,0.6213361090727568
lcl|NC_014931.1_cds_VARPA_RS30795_4740,0.014138873435237453,0.31591637151162383,3.6211170912367912e-6,0.5790021636982703
lcl|NC_014931.1_cds_VARPA_RS30815_5129,0.14451763099561074,-0.3234439836043254,0.010544550793539045,0.546435753232223
lcl|NC_014931.1_cds_VARPA_RS31375_3167,0.6066068229354942,-0.34133414211130064,0.46934387017242396,-0.45794577688276833
lcl|NC_014931.1_cds_VARPA_RS31565_1204,0.5971773702486666,-0.1348566161598291,0.3626309864589116,0.21943619808095216
lcl|NC_014931.1_cds_VARPA_RS31590_1955,0.05400477930304963,-0.7805557526162125,3.1631060667102976e-5,-1.6170854985540086
lcl|NC_014931.1_cds_VARPA_RS31640_2961,NA,NA,NA,NA
lcl|NC_014931.1_cds_VARPA_RS31680_3761,0.5727530528574175,-0.09197459132394138,7.150489732607365e-4,-0.4845105539485251
lcl|NC_014931.1_cds_VARPA_RS31685_3905,0.056941865525303635,-1.2516507305201998,0.4970845929153525,-0.4776130287166585
lcl|NC_014931.1_cds_VARPA_RS31690_3913,0.8290959205383485,-0.07801537003310978,0.36222674932426807,0.30343894819941697
lcl|NC_014931.1_cds_VARPA_RS31765_5147,0.26156954445006503,0.8737504060591677,0.8255875983371128,0.18244712801876226
lcl|NC_014931.1_cds_VARPA_RS31780_5522,0.0519002453813687,0.25069651176660485,1.2478693363195627e-11,0.8210948689307204
lcl|NC_014931.1_cds_VARPA_RS31790_5741,0.011331916511000583,0.3327306714866785,0.0012571966673459527,0.4195721076828128
lcl|NC_014931.1_cds_VARPA_RS31810_5916,0.03915092499258098,-0.33037070011971226,7.773292838747848e-9,-0.8781659792490892
lcl|NC_014931.1_cds_VARPA_RS31875_1584,0.005053551025573302,-0.8303200738198797,0.01370472243452777,-0.7382482336492763
lcl|NC_014931.1_cds_VARPA_RS31900_2040,2.106974898345661e-7,-2.206745314308336,1.407977129372723e-5,-1.8644877128809267
lcl|NC_014931.1_cds_VARPA_RS31915_4900,0.0032124631355051553,-1.1964969913792785,2.7729772994331116e-5,-1.6781979385492611
lcl|NC_014931.1_cds_WP_007827948.1_5305,1.2940982581934524e-8,-1.3913133028027056,1.8024186706967404e-21,-2.2903172263571783
lcl|NC_014931.1_cds_WP_007828186.1_3748,0.2536258593324059,-0.37856212773975145,0.002246013288762042,-0.946273208218097
lcl|NC_014931.1_cds_WP_007828190.1_3745,0.5862644767864845,0.181155511870753,0.39148505570244063,-0.27114897739523275
lcl|NC_014931.1_cds_WP_007829250.1_2679,0.0011278966595036062,0.8377473262914528,0.009123596718843373,0.6808607710155795
lcl|NC_014931.1_cds_WP_007830291.1_1381,0.05827172749885047,-0.32818360397299295,3.679109971097394e-17,-1.3603639006665116
lcl|NC_014931.1_cds_WP_007830293.1_1382,1.520125767248888e-5,-0.710475300708381,1.6845660482014888e-17,-1.3658841673108513
lcl|NC_014931.1_cds_WP_007830466.1_1527,1.4955735471778948e-10,-1.4703698185103191,1.27958693842208e-5,-1.019470609483563
lcl|NC_014931.1_cds_WP_007830471.1_1532,0.7591220866086886,0.055712084773782505,3.296029905925658e-5,0.6442376912711767
lcl|NC_014931.1_cds_WP_007830705.1_1970,0.11394477297564229,0.4585787390760137,2.9918742171543164e-4,0.9986643979199833
lcl|NC_014931.1_cds_WP_007830775.1_2083,7.384909473556808e-14,-1.5681975858243447,1.8248073660875871e-22,-2.029111745645443
lcl|NC_014931.1_cds_WP_007830781.1_2085,3.769757067581173e-5,-1.0513451996273342,1.2724678853006672e-16,-2.0599080044438733
lcl|NC_014931.1_cds_WP_007830801.1_2094,2.3230918123957837e-4,-0.9046600175301296,0.11773734181212875,-0.40608694667598827
lcl|NC_014931.1_cds_WP_007831049.1_636,9.332022069244626e-12,-1.1816532444122687,7.512401162375335e-33,-2.0351827544027343
lcl|NC_014931.1_cds_WP_007831346.1_1611,6.517209662712717e-22,-1.6183112380647993,7.845199200226704e-18,-1.4519825171769272
lcl|NC_014931.1_cds_WP_007832497.1_3940,6.806490559120142e-10,-1.1537945475106912,6.197951852243482e-24,-1.858706629294402
lcl|NC_014931.1_cds_WP_007832499.1_3939,1.0502665480187159e-13,-1.0823685875433993,9.444555827255123e-49,-2.0973754714637622
lcl|NC_014931.1_cds_WP_007833403.1_220,0.011499649128090116,0.57608050062708,2.228533968377849e-4,0.8276284770407971
lcl|NC_014931.1_cds_WP_007833691.1_4052,1.698694245211542e-14,-2.1310133164942644,2.1847366144627615e-4,-1.0599233539047164
lcl|NC_014931.1_cds_WP_007834827.1_6033,6.320151642575459e-17,-1.9178637606477436,5.23892630025681e-12,-1.593657128447097
lcl|NC_014931.1_cds_WP_007836652.1_2496,0.007328875395493907,-0.5483895051062817,0.015393217070799032,-0.5002795482696067
lcl|NC_014931.1_cds_WP_007836661.1_2500,4.332836756526791e-11,-1.4696713359868516,6.4366546518824485e-12,-1.5313109236794704
lcl|NC_014931.1_cds_WP_007836669.1_2508,4.319095601131087e-11,0.8232708587455198,1.741429794310601e-19,1.1171728131087069
lcl|NC_014931.1_cds_WP_007837017.1_3341,0.7927333840397386,-0.09377064081088178,0.1441352752216045,-0.46828903623920687
lcl|NC_014931.1_cds_WP_007837167.1_4772,1.4126385794152452e-4,0.5820789397596827,7.388833096157022e-5,0.6067004089300614
lcl|NC_014931.1_cds_WP_007837741.1_4010,0.06345771476760141,-0.3153472890048141,0.5770390261323584,-0.10158104659171636
lcl|NC_014931.1_cds_WP_007837763.1_4019,0.7636482246519737,-0.060119869187394336,0.4370245905618582,-0.1469038408262726
lcl|NC_014931.1_cds_WP_007837783.1_4025,2.7389695426237474e-13,-1.9498378906740874,6.093315269021488e-8,-1.4626728767869934
lcl|NC_014931.1_cds_WP_007838118.1_5598,1.634461582596366e-7,-0.8238667792561495,1.5415716468742656e-32,-1.8201064508703892
lcl|NC_014931.1_cds_WP_007838129.1_5593,8.237313511263495e-5,-1.0742483282720283,4.9749271269032987e-26,-2.781628077091915
lcl|NC_014931.1_cds_WP_007838132.1_5591,0.004233718641429539,-0.751481734897736,1.5751589329651207e-20,-2.3302103163287256
lcl|NC_014931.1_cds_WP_007838134.1_5590,0.0017821301463528793,-0.8137726915211146,2.9971918708314927e-21,-2.3609687941779804
lcl|NC_014931.1_cds_WP_007838137.1_5588,0.028915252435859205,-0.5880180517886197,2.9951797199838796e-15,-2.0045432487123502
lcl|NC_014931.1_cds_WP_007838304.1_5233,0.5045600240624132,0.11457483074992526,0.22588345362706513,0.1975151276679211
lcl|NC_014931.1_cds_WP_007838397.1_5228,0.6254324353674411,0.10009375173440596,0.0014472397150835108,0.5683802346447532
lcl|NC_014931.1_cds_WP_007839295.1_2614,0.01462576933586157,-0.5871668203241469,0.009599883783143639,0.6228296456465683
lcl|NC_014931.1_cds_WP_009124818.1_5771,9.194680242821634e-4,-0.7950297402468567,1.3927988720160798e-17,-1.9736045767191992
lcl|NC_014931.1_cds_WP_009124825.1_5766,0.009582462132841153,-0.6525972032735596,1.0781034975466884e-8,-1.389627375330628
lcl|NC_014931.1_cds_WP_009124827.1_5764,0.05318428413538032,-0.5246142483720602,3.185235703772873e-8,-1.420315169946301
lcl|NC_014931.1_cds_WP_012746613.1_1627,0.1370765714951656,-0.2176268828652863,0.8917916807734132,-0.021733156979673825
lcl|NC_014931.1_cds_WP_012747279.1_3731,6.675229078828314e-5,0.5866901157412687,2.5657245777739766e-5,0.6193838690978163
lcl|NC_014931.1_cds_WP_013538471.1_1,8.725934541948149e-4,-0.9478869986047297,0.3590058473708659,-0.2839185587890259
lcl|NC_014931.1_cds_WP_013538472.1_2,9.411770761933236e-10,1.0201115411087363,2.5755795446319242e-8,0.9323475313713451
lcl|NC_014931.1_cds_WP_013538473.1_3,0.007348919406552138,0.42947535155064165,0.01774052823668316,0.3840617224862015
lcl|NC_014931.1_cds_WP_013538474.1_4,0.5398630747082225,-0.13368920798114414,6.73670604355557e-4,-0.6555924418308
lcl|NC_014931.1_cds_WP_013538475.1_5,0.6645324596035009,0.1702915880631892,0.08168482396651043,-0.6175348093785791
lcl|NC_014931.1_cds_WP_013538476.1_6,8.653382879244681e-21,1.7878512619287124,0.13787757588814753,0.31123827342936483
lcl|NC_014931.1_cds_WP_013538477.1_7,3.567572546331896e-24,1.2818185391932078,1.0354065884215634e-13,-0.9485287060835609
lcl|NC_014931.1_cds_WP_013538479.1_9,1.0721203246401184e-14,-1.7452628172382856,2.0378204679779243e-17,-1.9133270419077235
lcl|NC_014931.1_cds_WP_013538480.1_10,0.18004188704709836,-0.3026797736902919,0.12830636996759362,-0.34045013542626074
