,target_id,pval_RNA_wt_log,pval_RNA_wt_stationary
190,lcl|NC_014931.1_cds_WP_013538590.1_119,0.001309134,0.449059726
191,lcl|NC_014931.1_cds_WP_013538591.1_120,4.30E-05,6.51E-12
192,lcl|NC_014931.1_cds_WP_013538593.1_122,0.029128861,0.829122234
193,lcl|NC_014931.1_cds_WP_013538596.1_125,5.84E-08,0.426141936
194,lcl|NC_014931.1_cds_WP_013538598.1_127,0.718797732,0.772037125
195,lcl|NC_014931.1_cds_WP_013538599.1_128,0.014142385,0.187899537
196,lcl|NC_014931.1_cds_WP_013538600.1_129,0.374264282,0.009180953
197,lcl|NC_014931.1_cds_WP_013538601.1_130,0.689658179,0.000866145
198,lcl|NC_014931.1_cds_WP_013538602.1_131,0.000483014,0.037873505
199,lcl|NC_014931.1_cds_WP_013538603.1_132,0.000143763,3.28E-05
200,lcl|NC_014931.1_cds_WP_013538604.1_133,0.200817585,0.00232104
201,lcl|NC_014931.1_cds_WP_013538605.1_134,0.347369244,9.57E-06
202,lcl|NC_014931.1_cds_WP_013538606.1_135,0.0002298,2.67E-05
203,lcl|NC_014931.1_cds_WP_013538607.1_136,1.80E-06,0.181788254
204,lcl|NC_014931.1_cds_WP_013538608.1_137,1.15E-12,0.002753086
205,lcl|NC_014931.1_cds_WP_013538609.1_138,0.875852712,0.361628504
206,lcl|NC_014931.1_cds_WP_013538610.1_139,0.93241726,0.146565632
207,lcl|NC_014931.1_cds_WP_013538611.1_140,2.75E-15,0.719615243
208,lcl|NC_014931.1_cds_WP_013538612.1_141,2.72E-10,0.579543676
209,lcl|NC_014931.1_cds_WP_013538613.1_142,0.531197556,0.690422594
210,lcl|NC_014931.1_cds_WP_013538615.1_144,0.000190231,0.2354316
211,lcl|NC_014931.1_cds_WP_013538616.1_145,1.19E-12,9.19E-11
212,lcl|NC_014931.1_cds_WP_013538617.1_146,0.407947621,0.169968364
213,lcl|NC_014931.1_cds_WP_013538618.1_147,0.009292205,0.08571491
214,lcl|NC_014931.1_cds_WP_013538619.1_148,0.748389278,0.007213243
215,lcl|NC_014931.1_cds_WP_013538620.1_149,0.849870551,4.63E-06
216,lcl|NC_014931.1_cds_WP_013538621.1_150,0.689606195,0.247148306
217,lcl|NC_014931.1_cds_WP_013538622.1_151,5.52E-11,0.000380661
218,lcl|NC_014931.1_cds_WP_013538623.1_152,0.000145803,0.317430073
219,lcl|NC_014931.1_cds_WP_013538624.1_153,0.670122636,0.972898944
220,lcl|NC_014931.1_cds_WP_013538625.1_154,1.99E-13,1.08E-18
221,lcl|NC_014931.1_cds_WP_013538626.1_155,6.52E-10,2.08E-21
222,lcl|NC_014931.1_cds_WP_013538627.1_156,8.73E-06,9.68E-11
223,lcl|NC_014931.1_cds_WP_013538628.1_157,0.071516134,0.006583653
224,lcl|NC_014931.1_cds_WP_013538629.1_158,0.261483106,0.000589321
225,lcl|NC_014931.1_cds_WP_013538630.1_159,0.338520163,0.638047652
226,lcl|NC_014931.1_cds_WP_013538631.1_160,1.30E-08,1.57E-11
227,lcl|NC_014931.1_cds_WP_013538632.1_161,0.001552501,0.068381394
228,lcl|NC_014931.1_cds_WP_013538633.1_162,0.030259318,0.000413601
229,lcl|NC_014931.1_cds_WP_013538634.1_163,0.225902651,4.72E-05
230,lcl|NC_014931.1_cds_WP_013538635.1_164,5.73E-05,1.43E-05
231,lcl|NC_014931.1_cds_WP_013538636.1_165,0.541748335,0.541710762
232,lcl|NC_014931.1_cds_WP_013538637.1_166,2.96E-08,0.583908638
233,lcl|NC_014931.1_cds_WP_013538638.1_167,0.165353188,2.76E-16
234,lcl|NC_014931.1_cds_WP_013538639.1_168,1.34E-05,1.38E-17
235,lcl|NC_014931.1_cds_WP_013538640.1_169,0.415824618,5.08E-10
236,lcl|NC_014931.1_cds_WP_013538641.1_170,0.872669331,2.04E-12
237,lcl|NC_014931.1_cds_WP_013538642.1_171,0.000134085,0.024977151
238,lcl|NC_014931.1_cds_WP_013538644.1_173,0.035976759,0.050615662
239,lcl|NC_014931.1_cds_WP_013538645.1_174,0.448220777,0.943869916
240,lcl|NC_014931.1_cds_WP_013538646.1_175,0.017875294,6.29E-05
241,lcl|NC_014931.1_cds_WP_013538647.1_176,9.13E-05,0.006262826
242,lcl|NC_014931.1_cds_WP_013538649.1_178,0.000327979,0.831240943
243,lcl|NC_014931.1_cds_WP_013538650.1_179,9.62E-05,0.020939206
244,lcl|NC_014931.1_cds_WP_013538651.1_180,1.51E-05,0.002427788
245,lcl|NC_014931.1_cds_WP_013538652.1_181,0.008421069,0.321793485
246,lcl|NC_014931.1_cds_WP_013538653.1_182,0.309116427,0.67814393
247,lcl|NC_014931.1_cds_WP_013538655.1_184,0.026938711,0.000230387
248,lcl|NC_014931.1_cds_WP_013538656.1_185,9.78E-09,0.049448444
249,lcl|NC_014931.1_cds_WP_013538657.1_186,3.74E-05,0.350423107
250,lcl|NC_014931.1_cds_WP_013538658.1_187,1.07E-05,0.595780924
251,lcl|NC_014931.1_cds_WP_013538659.1_188,0.001046446,0.044647789
252,lcl|NC_014931.1_cds_WP_013538660.1_189,0.00763618,8.74E-05
253,lcl|NC_014931.1_cds_WP_013538661.1_190,0.192224648,0.00984136
254,lcl|NC_014931.1_cds_WP_013538662.1_191,0.001128125,0.091645765
255,lcl|NC_014931.1_cds_WP_013538663.1_192,0.357119082,0.171472436
256,lcl|NC_014931.1_cds_WP_013538664.1_193,0.098001941,0.452663881
257,lcl|NC_014931.1_cds_WP_013538665.1_194,0.807775036,0.328359336
