target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
lcl|NC_014931.1_cds_WP_234975015.1_2789,8.896423225960052e-78,5.2809168269298865e-74,-4.417144005629456,0.2366067250815463,6.397112334571212,6.395064065064603,0.006808922749683108,0.07716519078103853,0.051884971322647064,0.07716519078103853
lcl|NC_014931.1_cds_WP_234974858.1_5170,2.162800235193099e-48,6.419191098053117e-45,-3.6048444502025845,0.24660651460599065,6.7522806698550335,4.993623925521916,0.00327264688737999,0.08794951268179203,0.054388053496454106,0.08794951268179203
lcl|NC_014931.1_cds_WP_041943717.1_3340,1.79288841718404e-38,3.5475285481348205e-35,-2.5618648323056243,0.19751106335579766,5.161078875147956,1.3880224608487426,0.009610794232183825,0.011679443487470477,0.04890513598972305,0.04890513598972305
lcl|NC_014931.1_cds_WP_013539502.1_1036,3.138603883699331e-35,4.657688163409807e-32,-2.6234467200453637,0.21181918052742815,5.261909042222042,1.3813777487364431,0.009062783955529166,0.058238263903437636,0.04856222661733724,0.058238263903437636
lcl|NC_014931.1_cds_WP_013541637.1_3222,1.2184243631137685e-34,1.446513403888666e-31,-2.379473223479696,0.1938309571229296,6.472079433861229,1.2533603259491022,0.003950125067680127,0.03542367192315868,0.05240553484110634,0.05240553484110634
lcl|NC_014931.1_cds_WP_013543459.1_5091,1.5170655210043463e-31,1.5008834887803e-28,-4.369247031189612,0.3739126240834884,5.38819799031662,7.407993498600872,0.023323205705054105,0.1863927699684461,0.048338541204937545,0.1863927699684461
lcl|NC_014931.1_cds_WP_013542048.1_3637,5.477401674870431e-30,4.6448366202901255e-27,-2.7250309008390072,0.2395322638337456,5.4772501021581075,3.4627295864324195,0.010236642023899406,0.07582691610207927,0.04832393542254856,0.07582691610207927
lcl|NC_014931.1_cds_WP_013541511.1_3095,2.5582326346258244e-29,1.8982086148923616e-26,-2.6759567744930375,0.2380486156497614,5.424385442388861,1.9291949954347367,0.008565353050752653,0.07643536206839908,0.048320312516385876,0.07643536206839908
lcl|NC_014931.1_cds_WP_013542183.1_3777,2.13141434267658e-28,1.4057861709031312e-25,-2.3949328790614572,0.21668655059048592,4.5853917289027715,1.68938551181727,0.01577209443804301,0.05465749737216183,0.05316865260830474,0.05465749737216183
lcl|NC_014931.1_cds_WP_144298982.1_2786,8.156117492225697e-27,4.8414713433851736e-24,-2.5210133765806737,0.23515818889318663,4.716423753897903,1.6513573954619087,0.015248235901155566,0.0677008248041299,0.05177203316904742,0.0677008248041299
lcl|NC_014931.1_cds_WP_013544106.1_5768,2.9953185769246935e-26,1.616382824784089e-23,-2.137563036215488,0.20166613125924887,7.419263982747973,1.9866123901249957,0.0016990674758380077,0.05223737513537171,0.0593047752697709,0.0593047752697709
lcl|NC_014931.1_cds_WP_013539298.1_831,9.082703810434632e-26,4.4929108182283316e-23,2.119948843022265,0.20199106878598522,7.565328052518159,1.030695989698884,7.791967030167906e-4,0.010672197988965649,0.06042139110094013,0.06042139110094013
lcl|NC_014931.1_cds_WP_013542090.1_3678,4.951369314599758e-25,2.260871403958782e-22,-1.9469752152114699,0.1884068988929536,5.864795002741465,0.7807482005743238,0.004202186521324397,0.039296885913284764,0.04904355280436506,0.04904355280436506
lcl|NC_014931.1_cds_WP_013541030.1_2601,2.053756127223322e-23,8.707925979426884e-21,-2.218848818502447,0.22254334842505144,4.765863452185302,1.3112244386021326,0.014317836023033518,0.05997047686931725,0.05130717870412133,0.05997047686931725
lcl|NC_014931.1_cds_WP_144298971.1_2632,5.0897418859091644e-23,2.01418052231712e-20,-2.128787199394127,0.21546706303026783,5.333587610772268,1.2433424631277188,0.008127131019466494,0.06151195185686763,0.04840243571197898,0.06151195185686763
lcl|NC_014931.1_cds_WP_013543083.1_4707,9.749580955328025e-23,3.617094534426697e-20,1.9484713451757638,0.19852935245955508,7.206185094713593,1.2445888736482222,0.0014185212086080055,0.01773186817994207,0.05770233447340738,0.05770233447340738
lcl|NC_014931.1_cds_WP_013541468.1_3052,1.5468321944006608e-22,5.4011740623307784e-20,-2.419319773801275,0.24768163336131374,4.07703546779697,2.5840253263463815,0.030774437009647715,0.05638469950732776,0.06124485024714465,0.06124485024714465
lcl|NC_014931.1_cds_WP_013543527.1_5168,3.9621488226387017e-22,1.3066286339546296e-19,-3.3230026626795284,0.34356625495788923,5.7865595202463815,3.9719034990401547,0.00898125147760671,0.16807540584107733,0.0488070798022365,0.16807540584107733
lcl|NC_014931.1_cds_WP_013539172.1_705,8.382149615434185e-22,2.618760006169333e-19,-1.8054278551075014,0.18816109808782971,5.761464713993414,1.1936011234563155,0.004363227447682327,0.015473926023281275,0.048743670802744485,0.048743670802744485
lcl|NC_014931.1_cds_WP_013539483.1_1016,2.8065710111971414e-21,8.239794655221286e-19,-2.0267508593427377,0.21402489418202228,6.061497806379944,0.8217767480998719,0.0037845420365597024,0.06492544095787904,0.04987190217201441,0.06492544095787904
lcl|NC_014931.1_cds_WP_013544107.1_5769,2.915021694064134e-21,8.239794655221286e-19,-1.9720295743099276,0.20833347457490578,8.005610234340992,2.7074244376991237,0.0012226497663004635,0.039544903582547294,0.0638816051763789,0.0638816051763789
lcl|NC_014931.1_cds_WP_013541480.1_3064,3.4624546566252484e-21,9.342332200785216e-19,-3.4144688865801034,0.36140612601352445,3.708547516340347,3.628025975141158,0.06466629354076027,0.13125528833939504,0.0695013244810428,0.13125528833939504
lcl|NC_014931.1_cds_WP_007838118.1_5598,6.03823382474693e-21,1.5583893905955554e-18,-2.050078989191785,0.21834131807303947,5.442468907299068,4.1520407355965245,0.023191671572612857,0.021595904243086626,0.04831772519419543,0.04831772519419543
lcl|NC_014931.1_cds_WP_013540861.1_2429,9.242669383819919e-21,2.2860202275981265e-18,-3.235618454087679,0.3462634633799903,6.024033055934389,2.1544066329235276,0.006406512687576134,0.17344106642028273,0.0496905691270007,0.17344106642028273
lcl|NC_014931.1_cds_WP_041943897.1_4184,6.202336943906292e-20,1.47268288396111e-17,-3.7222912481290327,0.4072196645943617,4.866085611152337,3.3292334908377637,0.02287580135489299,0.2258659814936237,0.05047112877663282,0.2258659814936237
lcl|NC_014931.1_cds_WP_013539203.1_736,1.0227528974821688e-19,2.335023538251598e-17,-1.7283759618371577,0.19021353797320584,6.088951404792402,0.9434457549292218,0.0042605935260272435,0.028994128789873112,0.050011191516399094,0.050011191516399094
lcl|NC_014931.1_cds_WP_013538650.1_179,1.3408143987232296e-19,2.947805285489293e-17,-2.5507533528126713,0.2816332053089882,4.3029545567108185,1.4795837366263145,0.025612683947328154,0.0933632095515939,0.05706880951488857,0.0933632095515939
lcl|NC_014931.1_cds_WP_013539556.1_1090,2.515478608530577e-19,5.3328146500848237e-17,1.906982820223981,0.21216758221298035,7.253852803370273,0.7586118385771181,0.001028953571292886,0.06649367084185978,0.05805814350163175,0.06649367084185978
lcl|NC_014931.1_cds_WP_234974905.1_265,2.7138995697086367e-19,5.55507167096223e-17,-1.7454724313503742,0.19437879723271523,5.257535842803231,0.6492417922364397,0.008099624181590137,0.047935408860858474,0.0485750510388654,0.0485750510388654
lcl|NC_014931.1_cds_WP_013540954.1_2525,9.409983295213167e-19,1.8619220280128454e-16,-1.7705622929063234,0.20024668906673895,4.973605653697106,0.6226119929082913,0.010381200655006419,0.027701437139726677,0.04976690406828044,0.04976690406828044
lcl|NC_014931.1_cds_WP_013541650.1_3235,1.785650225948332e-18,3.4192321745900966e-16,-2.7057122567271734,0.3085168258361442,4.9713298806820525,1.5323092598741157,0.017443525118379207,0.12533042261763538,0.04977991870088686,0.12533042261763538
lcl|NC_014931.1_cds_WP_013539201.1_734,2.7897539761174072e-18,5.17499362569779e-16,-1.6780482662554472,0.1924436668474546,5.62939744124282,1.0096676250206658,0.007064163874252469,0.04020008911092508,0.04848768349028868,0.04848768349028868
