target_id,min_pval,max_pval,mean_pval,median_pval,count
lcl|NC_014931.1_cds_VARPA_RS03465_691,1.7307577650726557e-7,0.02792909529002911,0.009893702113796502,0.001751837975583889,3
lcl|NC_014931.1_cds_VARPA_RS05595_1119,0.0018914839305517316,0.02757662507994039,0.010698521241895485,0.0026274547151943326,3
lcl|NC_014931.1_cds_VARPA_RS08910_1778,1.2624260678369888e-6,8.595267664674406e-6,4.027057565039721e-6,2.223478962607767e-6,3
lcl|NC_014931.1_cds_VARPA_RS09670_1931,0.0013640600615305299,0.07111824721877745,0.03668597915075683,0.03757563017196252,3
lcl|NC_014931.1_cds_VARPA_RS09815_1962,2.1211292070163147e-7,1.4320451041126533e-4,9.061286050453334e-5,1.2842195818163309e-4,3
lcl|NC_014931.1_cds_VARPA_RS10825_2162,2.4740945181699173e-6,0.0016376975431424147,5.544367536193682e-4,2.3138623197519964e-5,3
lcl|NC_014931.1_cds_VARPA_RS10890_2175,0.004109321218175852,0.014115427490439026,0.008030329428363044,0.005866239576474253,3
lcl|NC_014931.1_cds_VARPA_RS11625_2323,3.007647325479036e-5,0.0022218656751053067,8.165078150448624e-4,1.9758129677449021e-4,3
lcl|NC_014931.1_cds_VARPA_RS12035_2405,9.486515477554801e-4,0.0938890091453952,0.03209529933150329,0.0014482373013591857,3
lcl|NC_014931.1_cds_VARPA_RS12115_2422,1.1213384414083883e-4,0.003157606487845627,0.0012492605146767414,4.7804121204375805e-4,3
lcl|NC_014931.1_cds_VARPA_RS13880_2776,1.0426256500895095e-7,0.01069807557954493,0.005096742189197833,0.00459204672548356,3
lcl|NC_014931.1_cds_VARPA_RS15795_3168,0.0310074583010343,0.48624966361427585,0.2938241755311817,0.36421540467823493,3
lcl|NC_014931.1_cds_VARPA_RS19490_3906,9.249840442791239e-4,0.0010248888427870563,9.66649847736032e-4,9.500766561419155e-4,3
lcl|NC_014931.1_cds_VARPA_RS19505_3908,9.173186771685508e-4,0.004946837760317985,0.0023342071229947394,0.0011384649314976829,3
lcl|NC_014931.1_cds_VARPA_RS19540_3915,4.350793130050265e-4,0.00857755448750341,0.0034272211621279094,0.0012690296858752915,3
lcl|NC_014931.1_cds_VARPA_RS20425_4088,1.2955168793471006e-4,0.006736426568805239,0.00237515934772881,2.5949978644648086e-4,3
lcl|NC_014931.1_cds_VARPA_RS23525_4714,3.799781410368922e-4,7.161745887884469e-4,5.627374366958372e-4,5.920595802621723e-4,3
lcl|NC_014931.1_cds_VARPA_RS25605_5131,3.4348342798893056e-5,0.0031754305227229634,0.0011536118726584246,2.5105675245341754e-4,3
lcl|NC_014931.1_cds_VARPA_RS26610_5336,4.160651613708453e-5,0.25905724339767294,0.10439206200631675,0.05407733610514023,3
lcl|NC_014931.1_cds_VARPA_RS28095_5629,2.477447039955901e-4,6.763084113486868e-4,4.398714010058162e-4,3.9556108767317173e-4,3
lcl|NC_014931.1_cds_VARPA_RS30290_4246,1.1993494908551456e-5,0.00198400290409594,7.194483707512268e-4,1.6234871324918897e-4,3
lcl|NC_014931.1_cds_VARPA_RS30415_650,7.796316530370855e-4,0.01758628395129749,0.00840863564101079,0.006859991318697796,3
lcl|NC_014931.1_cds_VARPA_RS30615_2867,6.8796581885033345e-05,0.007305466712698642,0.002559170872861513,3.0324932400086315e-4,3
lcl|NC_014931.1_cds_VARPA_RS30645_3501,7.297627586599646e-5,0.011316732260776603,0.004158987174033434,0.0010872529854577021,3
lcl|NC_014931.1_cds_VARPA_RS30675_3770,1.3868820499374663e-4,0.09712781096361088,0.032881245318174594,0.0013772367859191605,3
lcl|NC_014931.1_cds_VARPA_RS30795_4740,2.2504201610989862e-6,2.566664968799545e-4,1.0241311499998757e-4,4.832242795890923e-5,3
lcl|NC_014931.1_cds_VARPA_RS30815_5129,8.065915877995697e-4,0.025028704123245205,0.00920124479409357,0.0017684386712359319,3
lcl|NC_014931.1_cds_VARPA_RS31375_3167,0.2258789825052186,0.23409598921065436,0.2299874858579365,0.2299874858579365,2
lcl|NC_014931.1_cds_VARPA_RS31565_1204,2.629338404992809e-4,0.36309573558624697,0.13379547838593892,0.0380277657310705,3
lcl|NC_014931.1_cds_VARPA_RS31590_1955,4.467731980962782e-4,0.2188263823427237,0.07745021235211619,0.0130774815155286,3
lcl|NC_014931.1_cds_VARPA_RS31680_3761,6.233416198012058e-5,0.002066949858554647,8.818560573851368e-4,5.162841516206428e-4,3
lcl|NC_014931.1_cds_VARPA_RS31685_3905,0.054536609002470274,0.054536609002470274,0.054536609002470274,0.054536609002470274,1
lcl|NC_014931.1_cds_VARPA_RS31690_3913,0.008385809983547942,0.14476632913697562,0.06683994431453008,0.04736769382306666,3
lcl|NC_014931.1_cds_VARPA_RS31765_5147,0.21382846971279762,0.21382846971279762,0.21382846971279762,0.21382846971279762,1
lcl|NC_014931.1_cds_VARPA_RS31780_5522,1.021122384990849e-5,3.258112804592275e-4,1.423236569924788e-4,9.094846666830044e-5,3
lcl|NC_014931.1_cds_VARPA_RS31790_5741,4.4397365880955835e-4,0.003630076312287746,0.00229234110668096,0.0028029733489455754,3
lcl|NC_014931.1_cds_VARPA_RS31810_5916,6.412803952722233e-8,0.0024251489413773023,8.690585421822412e-4,1.819625571298939e-4,3
lcl|NC_014931.1_cds_VARPA_RS31875_1584,2.8865707298054874e-4,0.04871794242558671,0.017688594926640145,0.004059185281353174,3
lcl|NC_014931.1_cds_VARPA_RS31900_2040,3.0336826735383344e-5,0.08518844178518824,0.039015104809865545,0.031826535817673016,3
lcl|NC_014931.1_cds_VARPA_RS31915_4900,6.578177758639673e-4,0.011137777774319235,0.004437453450890738,0.0015167648024890104,3
lcl|NC_014931.1_cds_WP_007827948.1_5305,2.1012153123519746e-9,3.598903187300865e-6,1.3772307176412794e-6,5.306877503106212e-7,3
lcl|NC_014931.1_cds_WP_007828186.1_3748,1.2821709800768116e-7,0.012176680802345104,0.004141329156465054,2.47178449952049e-4,3
lcl|NC_014931.1_cds_WP_007828190.1_3745,2.2351222026715313e-4,0.19342757120500365,0.06753120508600524,0.008942531832744925,3
lcl|NC_014931.1_cds_WP_007829250.1_2679,5.156374827781348e-4,0.020662709625692846,0.008169658574706562,0.0033306286156487043,3
lcl|NC_014931.1_cds_WP_007830291.1_1381,1.83042601567362e-7,1.3076122559727986e-5,6.835859208560665e-6,7.248412464386648e-6,3
lcl|NC_014931.1_cds_WP_007830293.1_1382,1.2944553998790539e-8,9.476684789158328e-6,3.3225645138205095e-6,4.780641983044092e-7,3
lcl|NC_014931.1_cds_WP_007830466.1_1527,8.765728451335834e-7,7.46122061189908e-5,4.1995064726849626e-5,5.049641521642451e-5,3
lcl|NC_014931.1_cds_WP_007830471.1_1532,3.657235035541554e-7,2.1290540368911338e-4,7.189000390723646e-5,2.3988845290418406e-6,3
lcl|NC_014931.1_cds_WP_007830705.1_1970,4.517888229382141e-6,0.004719213812466973,0.0015779560796383232,1.0136538218614771e-5,3
lcl|NC_014931.1_cds_WP_007830775.1_2083,5.254810454240689e-7,2.241932783384494e-5,8.34707043806799e-6,2.09640243493496e-6,3
lcl|NC_014931.1_cds_WP_007830781.1_2085,1.706263491885201e-8,1.1925855259882957e-5,5.074333081565953e-6,3.2800813498960505e-6,3
lcl|NC_014931.1_cds_WP_007830801.1_2094,7.670832214560714e-8,0.014484395185678404,0.006257392969165748,0.004287707013496695,3
lcl|NC_014931.1_cds_WP_007831049.1_636,3.171723207800127e-7,5.59042319219036e-6,2.1563185506026874e-6,5.613601388376894e-7,3
